postcode,locality,region,island,lat,long,,territory
7010,Stepheyville,Nelson,South Island,-41.2881,173.3357,,Nelson
7010,The Brook,Nelson,South Island,-41.2881,173.3357,,Nelson
7010,The Wood,Nelson,South Island,-41.2881,173.3357,,Nelson
7010,Toi Toi,Nelson,South Island,-41.2881,173.3357,,Nelson
7010,Wakapuaka,Nelson,South Island,-41.2881,173.3357,,Nelson
7010,Washington Valley,Nelson,South Island,-41.2881,173.3357,,Nelson
7011,Annesbrook,Nelson,South Island,-41.3097,173.2432,,Nelson
7011,Bishopdale,Nelson,South Island,-41.3097,173.2432,,Nelson
7011,Enner Glynn,Nelson,South Island,-41.3097,173.2432,,Nelson
7011,Moana,Nelson,South Island,-41.3097,173.2432,,Nelson
7011,Monaco,Nelson,South Island,-41.3097,173.2432,,Nelson
7011,Nelson Airport,Nelson,South Island,-41.3097,173.2432,,Nelson
7011,Stoke,Nelson,South Island,-41.3097,173.2432,,Nelson City
7011,Tahunanui,Nelson,South Island,-41.3097,173.2432,,Nelson
7011,Wakatu,Nelson,South Island,-41.3097,173.2432,,Nelson
7020,Hope,Nelson,South Island,-41.3437,173.185,,Nelson
7020,Richmond,Nelson,South Island,-41.3437,173.185,,Nelson City
7022,Brightwater,Tasman,South Island,-41.3743,173.1066,,Tasman District
7025,Pigeon Valley,Tasman,South Island,-41.406,173.0398,,Tasman
7025,Wai-iti,Tasman,South Island,-41.406,173.0398,,Tasman
7025,Wakefield,Tasman,South Island,-41.406,173.0398,,Tasman District
7040,Nelson East,Nelson,South Island,-41.271,173.2837,,Nelson City
7041,Stoke,Nelson,South Island,-41.3146,173.2328,,Nelson City
7042,Nelson South,Nelson,South Island,-41.2744,173.2766,,Nelson City
7043,Port Nelson,Nelson,South Island,-41.265,173.2774,,Nelson City
7044,Wakatu,Nelson,South Island,-41.301,173.2426,,Nelson City
7045,Nelson,Nelson,South Island,-41.2832,173.2772,,Nelson City
7046,Nelson South,Nelson,South Island,-41.281,173.2699,,
7047,Nelson East,Nelson,South Island,-41.269,173.2944,,Nelson City
7048,Mapua,Tasman,South Island,-41.2532,173.0958,,Tasman District
7049,Murchison,Tasman,South Island,-41.8003,172.3257,,Tasman District
7050,Richmond,Tasman,South Island,-41.3385,173.1848,,Tasman District
7051,Brightwater,Tasman,South Island,-41.3765,173.11,,Tasman District
7052,Wakefield,Tasman,South Island,-41.4062,173.0428,,Tasman District
7053,Saint Arnaud,Tasman,South Island,-41.8025,172.8462,,Tasman District
7054,Collingwood,Tasman,South Island,-40.6764,172.6823,,Tasman District
7055,Tapawera,Tasman,South Island,-41.389,172.8237,,Tasman District
7071,Hira,Nelson,South Island,-41.1983,173.4167,,Nelson City
7072,Lake Rotoroa,Tasman,South Island,-41.8618,172.678,,Tasman District
7073,Baton,Tasman,South Island,-41.1442,172.5673,,Tasman District
7077,Matakitaki,Tasman,South Island,-41.941,172.433,,Tasman District
7081,Richmond,Nelson,South Island,-41.3498,173.1862,,Nelson City
7091,Brightwater,Tasman,South Island,-41.4317,173.1111,,Tasman District
7095,Hiwipango,Tasman,South Island,-41.5222,172.9526,,Tasman District
7096,Motupiko,Tasman,South Island,-41.4449,172.8166,,Tasman District
7100,Havelock,Marlborough,South Island,-41.2818,173.7574,,Marlborough District
7110,Takaka,Tasman,South Island,-40.8562,172.8102,,Tasman District
7120,Lower Moutere,Tasman,South Island,-41.1188,173.0119,,Tasman
7120,Motueka,Tasman,South Island,-41.1188,173.0119,,Tasman
7120,Port Motueka,Tasman,South Island,-41.1188,173.0119,,Tasman District
7142,Takaka,Tasman,South Island,-40.8595,172.8059,,Tasman District
7143,Port Motueka,Tasman,South Island,-41.1127,173.0112,,Tasman District
7144,Upper Moutere,Tasman,South Island,-41.2696,173.0061,,Tasman District
7145,Rai Valley,Marlborough,South Island,-41.228,173.5831,,Marlborough District
7146,Riwaka,Tasman,South Island,-41.085,172.9971,,Tasman District
7150,Havelock,Marlborough,South Island,-41.2786,173.767,,Marlborough District
7173,Mahana,Tasman,South Island,-41.2375,173.0318,,Tasman District
7175,Braeburn,Tasman,South Island,-41.2153,172.9868,,Tasman District
7178,Havelock,Marlborough,South Island,-41.3084,173.7316,,Marlborough District
7182,Onekaka,Tasman,South Island,-40.7728,172.737,,Tasman District
7183,East Takaka,Tasman,South Island,-40.9481,172.8863,,Tasman District
7192,Tinline,Marlborough,South Island,-41.2755,173.5246,,Marlborough District
7193,Kapowai,Marlborough,South Island,-40.9131,173.8039,,Marlborough District
7194,Rai Valley,Marlborough,South Island,-41.1742,173.6329,,Marlborough District
7195,Tira-ora,Marlborough,South Island,-41.1272,173.8206,,Marlborough District
7196,Ngatimoti,Tasman,South Island,-41.2123,172.8726,,Tasman District
7197,Sandy Bay,Tasman,South Island,-41.0172,172.9848,,Tasman District
7198,Kairuru,Tasman,South Island,-41.0302,172.9351,,Tasman District
7201,Blenheim Central,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Islington,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Mayfield,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Omaka,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Redwoodtown,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Riversdale,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Springlands,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Taylor Pass,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Thomsons Ford,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7201,Witherlea,Marlborough,South Island,-41.5456,173.9572,,Marlborough District
7201,Yelverton,Marlborough,South Island,-41.5456,173.9572,,Marlborough
7202,Grovetown,Marlborough,South Island,-41.4767,173.9648,,Marlborough District
7202,Spring Creek,Marlborough,South Island,-41.4767,173.9648,,Marlborough
7204,Hawkesbury,Marlborough,South Island,-41.5056,173.8293,,Marlborough
7204,Renwick,Marlborough,South Island,-41.5056,173.8293,,Marlborough District
7206,Renwick,Marlborough,South Island,-41.5149,173.8649,,Marlborough District
7206,Woodbourne,Marlborough,South Island,-41.5149,173.8649,,Marlborough
7210,Seddon,Marlborough,South Island,-41.6695,174.071,,Marlborough District
7220,Picton,Marlborough,South Island,-41.2933,174.0192,,Marlborough District
7220,Waikawa,Marlborough,South Island,-41.2933,174.0192,,Marlborough
7240,Witherlea,Marlborough,South Island,-41.5137,173.9573,,Marlborough District
7241,Blenheim,Marlborough,South Island,-41.5093,173.9353,,Marlborough District
7242,Witherlea,Marlborough,South Island,-41.5301,173.9552,,Marlborough District
7243,Renwick,Marlborough,South Island,-41.5077,173.8276,,Marlborough District
7244,Spring Creek,Marlborough,South Island,-41.4611,173.9618,,Marlborough District
7246,Tuamarina,Marlborough,South Island,-41.4301,173.9632,,Marlborough District
7247,Seddon,Marlborough,South Island,-41.6736,174.076,,Marlborough District
7248,Ward,Marlborough,South Island,-41.8292,174.1308,,Marlborough District
7250,Picton,Marlborough,South Island,-41.2913,174.007,,Marlborough District
7251,Waikawa,Marlborough,South Island,-41.2669,174.0483,,Marlborough District
7260,Kekerengu,Canterbury,South Island,-42.0033,174.0105,,Kaikoura District
7271,Hillersden,Marlborough,South Island,-41.7462,173.4386,,Marlborough District
7272,Renwick,Marlborough,South Island,-41.5682,173.8533,,Marlborough District
7273,Tuamarina,Marlborough,South Island,-41.4053,173.9266,,Marlborough District
7274,Upcot,Marlborough,South Island,-41.9176,173.5384,,Marlborough District
7275,Te Rou,Marlborough,South Island,-41.467,173.3532,,Marlborough District
7276,Avondale,Marlborough,South Island,-41.7268,173.509,,Marlborough District
7281,Waikawa,Marlborough,South Island,-41.2286,174.0824,,Marlborough District
7282,Manaroa,Marlborough,South Island,-41.1392,174.0599,,Marlborough District
7284,Whakatahuri,Marlborough,South Island,-41.0251,174.083,,Marlborough District
7285,Taimate,Marlborough,South Island,-41.7703,174.0725,,Marlborough District
7300,Kaikoura,Canterbury,South Island,-42.4066,173.6889,,Kaikoura
7300,Kaikoura Flat,Canterbury,South Island,-42.4066,173.6889,,Kaikoura
7300,Kaikoura Peninsula,Canterbury,South Island,-42.4066,173.6889,,Kaikoura
7300,South Bay,Canterbury,South Island,-42.4066,173.6889,,Kaikoura
7300,Waioruarangi,Canterbury,South Island,-42.4066,173.6889,,Kaikoura District
7310,Cheviot,Canterbury,South Island,-42.8133,173.2755,,Hurunui District
7332,Waiau,Canterbury,South Island,-42.6533,173.0461,,Hurunui District
7334,Hanmer Forest Park,Canterbury,South Island,-42.5167,172.8222,,Hurunui
7334,Hanmer Springs,Canterbury,South Island,-42.5167,172.8222,,Hurunui District
7340,Kaikoura Suburban,Canterbury,South Island,-42.3891,173.6637,,Kaikoura District
7341,Cheviot,Canterbury,South Island,-42.8123,173.2738,,Hurunui District
7343,Waiau,Canterbury,South Island,-42.6555,173.0396,,Hurunui District
7345,Culverden,Canterbury,South Island,-42.7747,172.8473,,Hurunui District
7348,Hawarden,Canterbury,South Island,-42.9236,172.6428,,Hurunui District
7360,Hanmer Springs,Canterbury,South Island,-42.5213,172.8294,,Hurunui District
7371,Langridge,Canterbury,South Island,-42.1653,173.5325,,Kaikoura District
7373,Charwell Forks,Canterbury,South Island,-42.4375,173.3735,,Hurunui District
7374,Goose Bay,Canterbury,South Island,-42.4831,173.5086,,Kaikoura District
7379,Waiau,Canterbury,South Island,-42.6926,173.0303,,Hurunui District
7381,Spotswood,Canterbury,South Island,-42.7774,173.2882,,Hurunui District
7382,Ethelton,Canterbury,South Island,-42.7904,173.1121,,Hurunui District
7383,Domett,Canterbury,South Island,-42.885,173.2276,,Hurunui District
7384,Hawkeswood,Canterbury,South Island,-42.6505,173.3387,,Hurunui District
7385,Masons Flat,Canterbury,South Island,-42.7342,172.4233,,Hurunui District
7387,Tormore,Canterbury,South Island,-42.9805,173.0928,,Hurunui District
7391,Rotherham,Canterbury,South Island,-42.76,172.9548,,Hurunui District
7392,Hanmer Springs,Canterbury,South Island,-42.5739,172.5659,,Hurunui District
7395,Hanmer Springs,Canterbury,South Island,-42.4038,172.8612,,Hurunui District
7400,Bells,Canterbury,South Island,-43.3058,172.5992,,Waimakariri District
7400,Fernside,Canterbury,South Island,-43.3058,172.5992,,Waimakariri
7400,Rangiora,Canterbury,South Island,-43.3058,172.5992,,Waimakariri
7400,Tuahiwi,Canterbury,South Island,-43.3058,172.5992,,Waimakariri
7400,Waikuku,Canterbury,South Island,-43.3058,172.5992,,Waimakariri
7402,Waikuku,Canterbury,South Island,-43.2838,172.7162,,Waimakariri
7402,Waikuku Beach,Canterbury,South Island,-43.2838,172.7162,,Waimakariri District
7410,Amberley,Canterbury,South Island,-43.1451,172.7382,,Hurunui District
7420,Waikari,Canterbury,South Island,-42.9673,172.692,,Hurunui District
7430,Oxford,Canterbury,South Island,-43.2993,172.1896,,Waimakariri District
7430,Starvation Hill,Canterbury,South Island,-43.2993,172.1896,,Waimakariri
7440,Bells,Canterbury,South Island,-43.3035,172.5954,,Waimakariri District
7441,Amberley,Canterbury,South Island,-43.1546,172.7302,,Hurunui District
7442,Waikari,Canterbury,South Island,-42.9672,172.6851,,Hurunui District
7443,Oxford,Canterbury,South Island,-43.2977,172.194,,Waimakariri District
7444,Cust,Canterbury,South Island,-43.3114,172.3793,,Waimakariri District
7445,Sefton,Canterbury,South Island,-43.2486,172.6683,,Waimakariri District
7446,Leithfield,Canterbury,South Island,-43.2104,172.7539,,Hurunui District
7447,Waipara,Canterbury,South Island,-43.0598,172.7558,,Hurunui District
7448,Waikuku Beach,Canterbury,South Island,-43.2867,172.7164,,Waimakariri District
7471,West Eyreton,Canterbury,South Island,-43.356,172.3985,,Waimakariri District
7472,North Loburn,Canterbury,South Island,-43.1561,172.5438,,Waimakariri District
7473,Waikuku,Canterbury,South Island,-43.2928,172.6558,,Waimakariri District
7474,North Loburn,Canterbury,South Island,-43.2203,172.3884,,Waimakariri District
7481,Amberley,Canterbury,South Island,-43.1628,172.7248,,Waimakariri District
7482,Waipara,Canterbury,South Island,-43.101,172.6438,,Hurunui District
7483,Omihi,Canterbury,South Island,-43.0041,172.8703,,Hurunui District
7491,Waikari,Canterbury,South Island,-42.973,172.6468,,Hurunui District
7495,Oxford,Canterbury,South Island,-43.2101,172.1779,,Waimakariri District
7500,Sheffield,Canterbury,South Island,-43.3895,172.0202,,Selwyn District
7510,Darfield,Canterbury,South Island,-43.4859,172.1154,,Selwyn District
7520,Akaroa,Canterbury,South Island,-43.8126,172.9632,,Christchurch City
7540,Sheffield,Canterbury,South Island,-43.3872,172.0163,,Christchurch City
7541,Darfield,Canterbury,South Island,-43.4898,172.1106,,Selwyn District
7542,Akaroa,Canterbury,South Island,-43.8053,172.9668,,Christchurch City
7543,Kirwee,Canterbury,South Island,-43.5009,172.2168,,Selwyn District
7544,Hororata,Canterbury,South Island,-43.5436,171.9775,,Selwyn District
7545,Duvauchelle,Canterbury,South Island,-43.7503,172.9324,,Christchurch City
7546,Little River,Canterbury,South Island,-43.7703,172.791,,Christchurch City
7548,Doyleston,Canterbury,South Island,-43.748,172.3276,,Selwyn District
7571,Hawkins,Canterbury,South Island,-43.4717,172.0706,,Selwyn District
7572,Lake Coleridge,Canterbury,South Island,-43.2868,171.6068,,Selwyn District
7580,Craigieburn,Canterbury,South Island,-43.1316,171.8273,,Selwyn District
7581,Akaroa,Canterbury,South Island,-43.8041,172.9815,,Christchurch City
7582,Wainui,Canterbury,South Island,-43.8233,172.9051,,Christchurch City
7583,Robinsons Bay,Canterbury,South Island,-43.7354,172.9876,,Christchurch City
7591,Ataahua,Canterbury,South Island,-43.7998,172.6341,,Christchurch City
7600,Burnham,Canterbury,South Island,-43.6162,172.2987,,Selwyn District
7602,Southbridge,Canterbury,South Island,-43.804,172.2416,,Selwyn District
7604,Prebbleton,Canterbury,South Island,-43.583,172.5143,,Selwyn District
7608,Lincoln,Canterbury,South Island,-43.6416,172.4835,,Selwyn District
7610,Tuahiwi,Canterbury,South Island,-43.3206,172.6648,,Waimakariri
7610,Woodend,Canterbury,South Island,-43.3206,172.6648,,Waimakariri District
7610,Woodend Beach,Canterbury,South Island,-43.3206,172.6648,,Waimakariri
7614,Rolleston,Canterbury,South Island,-43.6013,172.377,,Selwyn District
7616,Springston,Canterbury,South Island,-43.6444,172.4224,,Selwyn District
7630,Camside,Canterbury,South Island,-43.3848,172.6766,,Waimakariri
7630,Kaiapoi,Canterbury,South Island,-43.3848,172.6766,,Waimakariri District
7630,Kairaki Beach,Canterbury,South Island,-43.3848,172.6766,,Waimakariri
7630,Pines Beach,Canterbury,South Island,-43.3848,172.6766,,Waimakariri
7632,Leeston,Canterbury,South Island,-43.7612,172.2977,,Selwyn District
7640,Lincoln,Canterbury,South Island,-43.6405,172.4841,,Selwyn District
7641,Woodend,Canterbury,South Island,-43.3224,172.6659,,Waimakariri District
7642,Southbridge,Canterbury,South Island,-43.8115,172.2516,,Selwyn District
7643,Rolleston,Canterbury,South Island,-43.5927,172.376,,Selwyn District
7644,Kaiapoi,Canterbury,South Island,-43.3825,172.6588,,Waimakariri District
7645,Tai Tapu,Canterbury,South Island,-43.6618,172.5484,,Selwyn District
7646,Coalgate,Canterbury,South Island,-43.4833,171.9644,,Selwyn District
7647,Lincoln,Canterbury,South Island,-43.643,172.4691,,Selwyn District
7649,Springfield,Canterbury,South Island,-43.3371,171.9272,,Selwyn District
7656,Leeston,Canterbury,South Island,-43.7636,172.296,,Selwyn District
7657,Dunsandel,Canterbury,South Island,-43.6591,172.1964,,Selwyn District
7670,Coutts Island,Canterbury,South Island,-43.4325,172.589,,Christchurch City
7671,Aylesbury,Canterbury,South Island,-43.5419,172.213,,Christchurch City
7672,Motukarara,Canterbury,South Island,-43.7012,172.6222,,Christchurch City
7673,Whitecliffs,Canterbury,South Island,-43.4603,171.8825,,Selwyn District
7674,Springston South,Canterbury,South Island,-43.7046,172.4643,,Christchurch City
7675,Rolleston,Canterbury,South Island,-43.5966,172.3476,,Selwyn District
7676,Templeton,Canterbury,South Island,-43.5524,172.4438,,Selwyn District
7681,Springfield,Canterbury,South Island,-43.3295,171.9412,,Selwyn District
7682,Dunsandel,Canterbury,South Island,-43.6886,172.1913,,Selwyn District
7683,Southbridge,Canterbury,South Island,-43.7963,172.2491,,Selwyn District
7691,Flaxton,Canterbury,South Island,-43.3547,172.6477,,Waimakariri District
7692,Wetheral,Canterbury,South Island,-43.3948,172.5762,,Waimakariri District
7700,Allenton,Canterbury,South Island,-43.898,171.745,,Ashburton District
7700,Elgin,Canterbury,South Island,-43.898,171.745,,Ashburton
7700,Hampstead,Canterbury,South Island,-43.898,171.745,,Ashburton
7700,Netherby,Canterbury,South Island,-43.898,171.745,,Ashburton
7700,Tinwald,Canterbury,South Island,-43.898,171.745,,Ashburton
7710,Rakaia,Canterbury,South Island,-43.7547,172.0272,,Ashburton District
7730,Methven,Canterbury,South Island,-43.6323,171.6437,,Ashburton District
7740,Hampstead,Canterbury,South Island,-43.903,171.7503,,Ashburton District
7741,Tinwald,Canterbury,South Island,-43.92,171.7206,,Ashburton District
7742,Allenton,Canterbury,South Island,-43.8874,171.7427,,Ashburton District
7743,Rakaia,Canterbury,South Island,-43.7551,172.0207,,Ashburton District
7745,Methven,Canterbury,South Island,-43.6332,171.6468,,Ashburton District
7746,Mount Somers,Canterbury,South Island,-43.7058,171.402,,Ashburton District
7747,Hinds,Canterbury,South Island,-44.0032,171.5687,,Ashburton District
7748,Mayfield,Canterbury,South Island,-43.8208,171.4225,,Ashburton District
7771,Staveley,Canterbury,South Island,-43.5078,171.1763,,Ashburton District
7772,Mitcham,Canterbury,South Island,-43.7966,171.8593,,Ashburton District
7773,Hinds,Canterbury,South Island,-44.0609,171.5171,,Ashburton District
7774,Flemington,Canterbury,South Island,-44.0196,171.7093,,Ashburton District
7775,Lismore,Canterbury,South Island,-43.9232,171.471,,Ashburton District
7776,Lyndhurst,Canterbury,South Island,-43.7501,171.6736,,Ashburton District
